trial_id,trial_path,model_key,model,pretrained,scenario_key,dataset,perturbation,accuracy,relative_accuracy,js,cka,drop_same,drop_id,domain_type,shift_type,num_classes,feature_type,alpha,sigma,grid_size,bilateral_d,sigma_color,sigma_space,gaussian_k,gaussian_sigma,gray_alpha,controlled_perturbation,LV_ratio,HFE_ratio,ESSIM,GC,texture_score,shape_score,feature_reliance,is_localwarp,setting_id,n_settings,is_sweep
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__patchrotation,imagenet,patchrotation,0.6004199981689453,0.7583947052340941,0.17695209383964539,0.8163406252861023,0.19095999002456665,0.19095999002456665,id,,1000,shape,10,0.5,7,11,170,75,11,2.0,1.0,patchrotation,0.9999664880609802,0.9999643506672369,0.37516494578949355,0.21692238304374623,0.9999654193641085,0.2960436644166199,0.24160529476590586,False,grid_size=7,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__localwarp,imagenet,localwarp,0.015339999459683895,0.018143171226360773,0.6455879211425781,0.18527784943580627,0.7760399887338281,0.7760399887338281,id,,1000,shape,10,0.5,7,11,170,75,11,2.0,1.0,localwarp,0.9971648439402303,0.9983913689921654,0.1891374467541789,0.04127690566206251,0.9977781064661979,0.1152071762081207,0.9818568287736392,True,alpha=10|sigma=0.5,35,True
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__original,imagenet_200,original,0.9332999587059021,,,,,0.0,id,,200,clean,10,0.5,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__grayscale,imagenet_200,grayscale,0.8605999946594238,0.9216848354191185,0.11651447415351868,0.8431002497673035,0.07269996404647827,0.07269996404647827,id,,200,color,10,0.5,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.0783151645808815,False,gray_alpha=1.0,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__bilateral,imagenet_200,bilateral,0.847599983215332,0.9076807289639006,0.1197255477309227,0.8474899530410767,0.08569997549057007,0.08569997549057007,id,,200,texture,10,0.5,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.09231927103609938,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__patchshuffle,imagenet_200,patchshuffle,0.7767999768257141,0.8314122709879713,0.18404653668403625,0.7980769276618958,0.156499981880188,0.156499981880188,id,,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999934339344232,0.9999903097754892,0.14991495021057502,0.017419410882491555,0.9999918718549563,0.08366718054653327,0.16858772901202868,False,grid_size=7,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__patchrotation,imagenet_200,patchrotation,0.8082999587059021,0.8653452487768539,0.15372979640960693,0.8268490433692932,0.125,0.125,id,,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,patchrotation,0.9999664880609802,0.9999643506672369,0.37516494578949355,0.21692238304374623,0.9999654193641085,0.2960436644166199,0.13465475122314607,False,grid_size=7,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__localwarp,imagenet_200,localwarp,0.060499999672174454,0.05978670918993071,0.6461395025253296,0.18528220057487488,0.8727999590337276,0.8727999590337276,id,,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,localwarp,0.9971648439402303,0.9983913689921654,0.1891374467541789,0.04127690566206251,0.9977781064661979,0.1152071762081207,0.9402132908100693,True,alpha=10|sigma=0.5,35,True
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__original,imagenet_r,original,0.3811666667461395,,,,,0.5521332919597626,natural_ood,style,200,clean,10,0.5,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__grayscale,imagenet_r,grayscale,0.34176668524742126,0.8952592428257132,0.2081359326839447,0.7367544174194336,0.03939998149871826,0.5915332734584808,natural_ood,style,200,color,10,0.5,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.10474075717428677,False,gray_alpha=1.0,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__bilateral,imagenet_r,bilateral,0.36336666345596313,0.952680540665266,0.20550280809402466,0.7392450571060181,0.01780000329017639,0.569933295249939,natural_ood,style,200,texture,10,0.5,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.047319459334734026,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__patchshuffle,imagenet_r,patchshuffle,0.1375666707754135,0.3524147206399808,0.339865118265152,0.5959168076515198,0.243599995970726,0.7957332879304886,natural_ood,style,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999934339344232,0.9999903097754892,0.14991495021057502,0.017419410882491555,0.9999918718549563,0.08366718054653327,0.6475852793600192,False,grid_size=7,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__patchrotation,imagenet_r,patchrotation,0.15230000019073486,0.39158174610442553,0.2945513129234314,0.6495361924171448,0.22886666655540466,0.7809999585151672,natural_ood,style,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,patchrotation,0.9999664880609802,0.9999643506672369,0.37516494578949355,0.21692238304374623,0.9999654193641085,0.2960436644166199,0.6084182538955745,False,grid_size=7,1,False
trial_0010,Cache\MetaData\trial_0010\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__localwarp,imagenet_r,localwarp,0.01953333429992199,0.03863535922955656,0.5313845872879028,0.23867271840572357,0.36163333244621754,0.9137666244059801,natural_ood,style,200,shape,10,0.5,7,11,170,75,11,2.0,1.0,localwarp,0.9971648439402303,0.9983913689921654,0.1891374467541789,0.04127690566206251,0.9977781064661979,0.1152071762081207,0.9613646407704435,True,alpha=10|sigma=0.5,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__original,imagenet,original,0.8034600019454956,,,,,0.0,id,,1000,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__grayscale,imagenet,grayscale,0.7271400094032288,0.9048924652228951,0.09473367035388947,0.7254413962364197,0.07631999254226685,0.07631999254226685,id,,1000,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.09510753477710487,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__bilateral,imagenet,bilateral,0.6329599618911743,0.7875283009234622,0.17592266201972961,0.5920427441596985,0.1705000400543213,0.1705000400543213,id,,1000,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.21247169907653785,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__patchshuffle,imagenet,patchshuffle,0.5086599588394165,0.6326296109571049,0.27091673016548157,0.4612107574939728,0.2948000431060791,0.2948000431060791,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.3673703890428951,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__patchrotation,imagenet,patchrotation,0.5005399584770203,0.6225107260996541,0.2790178656578064,0.46024569869041443,0.30292004346847534,0.30292004346847534,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.3774892739003459,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__localwarp,imagenet,localwarp,0.026440000161528587,0.03170251489152292,0.6555469632148743,0.1738535761833191,0.777020001783967,0.777020001783967,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.9682974851084771,True,alpha=10|sigma=1.0,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__original,imagenet_200,original,0.939300000667572,,,,,0.0,id,,200,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__grayscale,imagenet_200,grayscale,0.8853999972343445,0.9423097469820024,0.08382881432771683,0.7175307869911194,0.05390000343322754,0.05390000343322754,id,,200,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.05769025301799757,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__bilateral,imagenet_200,bilateral,0.8223999738693237,0.8748795604038089,0.15701904892921448,0.6070384383201599,0.11690002679824829,0.11690002679824829,id,,200,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.12512043959619112,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__patchshuffle,imagenet_200,patchshuffle,0.7342999577522278,0.780584348957649,0.25042006373405457,0.509308934211731,0.20500004291534424,0.20500004291534424,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.21941565104235095,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__patchrotation,imagenet_200,patchrotation,0.7340999841690063,0.7803703132270715,0.24828937649726868,0.49427318572998047,0.20520001649856567,0.20520001649856567,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.2196296867729285,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__localwarp,imagenet_200,localwarp,0.06619999557733536,0.06550358079161618,0.6550229787826538,0.18552738428115845,0.8731000050902367,0.8731000050902367,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.9344964192083838,True,alpha=10|sigma=1.0,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__original,imagenet_r,original,0.4020666778087616,,,,,0.5372333228588104,natural_ood,style,200,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__grayscale,imagenet_r,grayscale,0.36990001797676086,0.9189892740193799,0.19450202584266663,0.7722334861755371,0.03216665983200073,0.5693999826908112,natural_ood,style,200,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.08101072598062009,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__bilateral,imagenet_r,bilateral,0.3986000120639801,0.9912693108273086,0.2720891535282135,0.6648486852645874,0.003466665744781494,0.5406999886035919,natural_ood,style,200,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.008730689172691375,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__patchshuffle,imagenet_r,patchshuffle,0.12956666946411133,0.31371725814802853,0.44985851645469666,0.5188617706298828,0.27250000834465027,0.8097333312034607,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.6862827418519715,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__patchrotation,imagenet_r,patchrotation,0.12506666779518127,0.30238414479345643,0.42158108949661255,0.5414642691612244,0.2770000100135803,0.8142333328723907,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.6976158552065436,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_r__localwarp,imagenet_r,localwarp,0.01876666769385338,0.034670921694627294,0.6145870685577393,0.2797802686691284,0.3833000101149082,0.9205333329737186,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.9653290783053727,True,alpha=10|sigma=1.0,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__original,imagenet,original,0.791379988193512,,,,,0.0,id,,1000,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__grayscale,imagenet,grayscale,0.6744999885559082,0.8521217624642243,0.12770406901836395,0.836270809173584,0.11687999963760376,0.11687999963760376,id,,1000,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.14787823753577567,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__bilateral,imagenet,bilateral,0.6584199666976929,0.8317770901567083,0.13525092601776123,0.8402368426322937,0.1329600214958191,0.1329600214958191,id,,1000,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.1682229098432917,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__patchshuffle,imagenet,patchshuffle,0.5623399615287781,0.7102153013916427,0.2088935375213623,0.7933205366134644,0.2290400266647339,0.2290400266647339,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.2897846986083573,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__patchrotation,imagenet,patchrotation,0.6004199981689453,0.7583947052340941,0.17695209383964539,0.8163406252861023,0.19095999002456665,0.19095999002456665,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.24160529476590586,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet__localwarp,imagenet,localwarp,0.09931999444961548,0.12439585505490226,0.578245222568512,0.31342148780822754,0.6920599937438965,0.6920599937438965,id,,1000,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.8756041449450978,True,alpha=10|sigma=1.0,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__original,imagenet_200,original,0.9332999587059021,,,,,0.0,id,,200,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__grayscale,imagenet_200,grayscale,0.8605999946594238,0.9216848354191185,0.11651447415351868,0.8431002497673035,0.07269996404647827,0.07269996404647827,id,,200,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.0783151645808815,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__bilateral,imagenet_200,bilateral,0.847599983215332,0.9076807289639006,0.1197255477309227,0.8474899530410767,0.08569997549057007,0.08569997549057007,id,,200,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.09231927103609938,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__patchshuffle,imagenet_200,patchshuffle,0.7767999768257141,0.8314122709879713,0.18404653668403625,0.7980769276618958,0.156499981880188,0.156499981880188,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.16858772901202868,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__patchrotation,imagenet_200,patchrotation,0.8082999587059021,0.8653452487768539,0.15372979640960693,0.8268490433692932,0.125,0.125,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.13465475122314607,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_200__localwarp,imagenet_200,localwarp,0.20679999887943268,0.21738662916752927,0.5748247504234314,0.2935584485530853,0.7264999598264694,0.7264999598264694,id,,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.7826133708324707,True,alpha=10|sigma=1.0,35,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__original,imagenet_r,original,0.3811666667461395,,,,,0.5521332919597626,natural_ood,style,200,clean,10,1.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__grayscale,imagenet_r,grayscale,0.34176668524742126,0.8952592428257132,0.2081359326839447,0.7367544174194336,0.03939998149871826,0.5915332734584808,natural_ood,style,200,color,10,1.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.10474075717428677,False,gray_alpha=1.0,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__bilateral,imagenet_r,bilateral,0.36336666345596313,0.952680540665266,0.20550280809402466,0.7392450571060181,0.01780000329017639,0.569933295249939,natural_ood,style,200,texture,10,1.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.047319459334734026,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__patchshuffle,imagenet_r,patchshuffle,0.1375666707754135,0.3524147206399808,0.339865118265152,0.5959168076515198,0.243599995970726,0.7957332879304886,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999908936973833,0.9999905565495522,0.14988539182723373,0.01735898657763038,0.9999907251234678,0.08362218920243204,0.6475852793600192,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__patchrotation,imagenet_r,patchrotation,0.15230000019073486,0.39158174610442553,0.2945513129234314,0.6495361924171448,0.22886666655540466,0.7809999585151672,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999754498610838,0.9999691014970542,0.3750874483257747,0.21725693599737453,0.999972275679069,0.2961721921615746,0.6084182538955745,False,grid_size=7,1,False
trial_0011,Cache\MetaData\trial_0011\experiment_summary.json,vit-b__augreg_in1k,vit-b,augreg_in1k,imagenet_r__localwarp,imagenet_r,localwarp,0.03786666691303253,0.08737261915663833,0.4883147180080414,0.32012665271759033,0.343299999833107,0.8954332917928696,natural_ood,style,200,shape,10,1.0,7,11,170,75,11,2.0,1.0,localwarp,0.9697181728551338,0.9781365676405388,0.34937928562189247,0.15746255514772328,0.9739273702478363,0.2534209203848079,0.9126273808433617,True,alpha=10|sigma=1.0,35,True
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__original,imagenet,original,0.8034600019454956,,,,,0.0,id,,1000,clean,10,2.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__grayscale,imagenet,grayscale,0.7271400094032288,0.9048924652228951,0.09473367035388947,0.7254413962364197,0.07631999254226685,0.07631999254226685,id,,1000,color,10,2.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.09510753477710487,False,gray_alpha=1.0,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__bilateral,imagenet,bilateral,0.6329599618911743,0.7875283009234622,0.17592266201972961,0.5920427441596985,0.1705000400543213,0.1705000400543213,id,,1000,texture,10,2.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.21247169907653785,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__patchshuffle,imagenet,patchshuffle,0.5086599588394165,0.6326296109571049,0.27091673016548157,0.4612107574939728,0.2948000431060791,0.2948000431060791,id,,1000,shape,10,2.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999903996210231,0.9999900742976097,0.1498499211097096,0.01730434134010785,0.9999902369593162,0.08357713122490873,0.3673703890428951,False,grid_size=7,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__patchrotation,imagenet,patchrotation,0.5005399584770203,0.6225107260996541,0.2790178656578064,0.46024569869041443,0.30292004346847534,0.30292004346847534,id,,1000,shape,10,2.0,7,11,170,75,11,2.0,1.0,patchrotation,0.9999689784726727,0.9999683579260362,0.37539135163767495,0.21734129528941576,0.9999686681993545,0.29636632346354536,0.3774892739003459,False,grid_size=7,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet__localwarp,imagenet,localwarp,0.2250799983739853,0.27924133019804415,0.49633312225341797,0.3226868808269501,0.5783800035715103,0.5783800035715103,id,,1000,shape,10,2.0,7,11,170,75,11,2.0,1.0,localwarp,0.8910688391447749,0.885493030098741,0.5143908851749549,0.43539539150679984,0.888280934621758,0.4748931383408773,0.7207586698019559,True,alpha=10|sigma=2.0,35,True
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__original,imagenet_200,original,0.939300000667572,,,,,0.0,id,,200,clean,10,2.0,7,11,170,75,11,2.0,1.0,none,,,,,,,,False,default,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__grayscale,imagenet_200,grayscale,0.8853999972343445,0.9423097469820024,0.08382881432771683,0.7175307869911194,0.05390000343322754,0.05390000343322754,id,,200,color,10,2.0,7,11,170,75,11,2.0,1.0,grayscale,0.9999946503684275,0.9999982841614824,1.0,1.0,0.999996467264955,1.0,0.05769025301799757,False,gray_alpha=1.0,1,False
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__bilateral,imagenet_200,bilateral,0.8223999738693237,0.8748795604038089,0.15701904892921448,0.6070384383201599,0.11690002679824829,0.11690002679824829,id,,200,texture,10,2.0,7,11,170,75,11,2.0,1.0,bilateral,0.5347957138127921,0.4724570881872269,0.5416145937850794,0.8555104866051855,0.5036264010000095,0.6985625401951324,0.12512043959619112,False,bilateral_d=11|sigma_color=170|sigma_space=75,13,True
trial_0012,Cache\MetaData\trial_0012\experiment_summary.json,resnet50__in1k,resnet50,in1k,imagenet_200__patchshuffle,imagenet_200,patchshuffle,0.7342999577522278,0.780584348957649,0.25042006373405457,0.509308934211731,0.20500004291534424,0.20500004291534424,id,,200,shape,10,2.0,7,11,170,75,11,2.0,1.0,patchshuffle,0.9999903996210231,0.9999900742976097,0.1498499211097096,0.01730434134010785,0.9999902369593162,0.08357713122490873,0.21941565104235095,False,grid_size=7,1,False
